,property_id,check_in_date,room_category,successful_bookings,capacity,check_in_date_format
5153,18562,21-Jun-22,RT3,14,29,2022-06-21
5154,17558,21-Jun-22,RT3,12,27,2022-06-21
5155,17562,21-Jun-22,RT3,9,27,2022-06-21
5156,19559,21-Jun-22,RT3,12,27,2022-06-21
5157,16559,21-Jun-22,RT3,16,32,2022-06-21
5158,16558,21-Jun-22,RT3,3,8,2022-06-21
5159,16560,21-Jun-22,RT3,8,20,2022-06-21
5160,16562,21-Jun-22,RT3,8,18,2022-06-21
5161,17559,21-Jun-22,RT3,8,16,2022-06-21
5162,18559,21-Jun-22,RT3,8,23,2022-06-21
5163,18563,21-Jun-22,RT3,8,23,2022-06-21
5164,19558,21-Jun-22,RT3,8,21,2022-06-21
5165,18558,21-Jun-22,RT3,9,26,2022-06-21
5166,17564,21-Jun-22,RT3,9,24,2022-06-21
5167,16563,21-Jun-22,RT3,10,20,2022-06-21
5168,17560,21-Jun-22,RT3,10,25,2022-06-21
5169,17561,21-Jun-22,RT3,10,19,2022-06-21
5170,17563,21-Jun-22,RT3,10,16,2022-06-21
5171,19560,21-Jun-22,RT3,10,19,2022-06-21
5172,16561,21-Jun-22,RT3,12,21,2022-06-21
5173,18561,21-Jun-22,RT3,12,25,2022-06-21
5174,18560,21-Jun-22,RT3,11,24,2022-06-21
5175,16560,21-Jun-22,RT4,2,7,2022-06-21
5176,16558,21-Jun-22,RT4,2,3,2022-06-21
5177,19563,21-Jun-22,RT4,4,6,2022-06-21
5178,18561,21-Jun-22,RT4,4,9,2022-06-21
5179,16561,21-Jun-22,RT4,6,10,2022-06-21
5180,17560,21-Jun-22,RT4,6,13,2022-06-21
5181,17564,21-Jun-22,RT4,6,17,2022-06-21
5182,19559,21-Jun-22,RT4,1,3,2022-06-21
5183,18560,21-Jun-22,RT4,9,15,2022-06-21
5184,19560,21-Jun-22,RT4,10,16,2022-06-21
5185,18559,21-Jun-22,RT4,6,19,2022-06-21
5186,17563,21-Jun-22,RT4,9,19,2022-06-21
5187,19562,21-Jun-22,RT4,6,14,2022-06-21
5188,17559,21-Jun-22,RT4,9,14,2022-06-21
5189,18558,21-Jun-22,RT4,8,20,2022-06-21
5190,18562,21-Jun-22,RT4,10,20,2022-06-21
5191,18563,21-Jun-22,RT4,7,18,2022-06-21
5192,16563,21-Jun-22,RT4,11,18,2022-06-21
5193,16559,21-Jun-22,RT4,10,18,2022-06-21
5194,16562,21-Jun-22,RT4,3,6,2022-06-21
5195,17558,21-Jun-22,RT4,3,6,2022-06-21
5196,17562,21-Jun-22,RT4,3,6,2022-06-21
5197,19558,21-Jun-22,RT4,3,7,2022-06-21
5198,19561,21-Jun-22,RT4,3,7,2022-06-21
5199,17561,21-Jun-22,RT4,3,4,2022-06-21
5200,19563,22-Jun-22,RT3,11,29,2022-06-22
5201,16559,22-Jun-22,RT1,15,30,2022-06-22
5202,18560,22-Jun-22,RT1,14,30,2022-06-22
5203,19562,22-Jun-22,RT1,15,30,2022-06-22
5204,19563,22-Jun-22,RT1,12,30,2022-06-22
5205,17558,22-Jun-22,RT1,8,19,2022-06-22
5206,16558,22-Jun-22,RT1,10,19,2022-06-22
5207,17560,22-Jun-22,RT1,16,40,2022-06-22
5208,19558,22-Jun-22,RT1,12,40,2022-06-22
5209,19560,22-Jun-22,RT1,12,26,2022-06-22
5210,17561,22-Jun-22,RT1,15,26,2022-06-22
5211,16560,22-Jun-22,RT1,14,34,2022-06-22
5212,16561,22-Jun-22,RT1,11,18,2022-06-22
5213,16562,22-Jun-22,RT1,11,31,2022-06-22
5214,16563,22-Jun-22,RT1,20,41,2022-06-22
5215,17559,22-Jun-22,RT1,14,32,2022-06-22
5216,17562,22-Jun-22,RT1,7,20,2022-06-22
5217,17563,22-Jun-22,RT1,10,25,2022-06-22
5218,18558,22-Jun-22,RT1,5,15,2022-06-22
5219,18559,22-Jun-22,RT1,15,42,2022-06-22
5220,18561,22-Jun-22,RT1,15,33,2022-06-22
5221,18562,22-Jun-22,RT1,17,38,2022-06-22
5222,18563,22-Jun-22,RT1,13,27,2022-06-22
5223,19559,22-Jun-22,RT1,9,24,2022-06-22
5224,19561,22-Jun-22,RT1,15,36,2022-06-22
5225,17564,22-Jun-22,RT1,5,16,2022-06-22
5226,19562,22-Jun-22,RT2,12,23,2022-06-22
5227,18563,22-Jun-22,RT2,13,29,2022-06-22
5228,17561,22-Jun-22,RT2,19,36,2022-06-22
5229,17558,22-Jun-22,RT2,22,50,2022-06-22
5230,16562,22-Jun-22,RT2,18,43,2022-06-22
5231,16561,22-Jun-22,RT2,13,24,2022-06-22
5232,16558,22-Jun-22,RT2,10,22,2022-06-22
5233,19560,22-Jun-22,RT2,19,38,2022-06-22
5234,16563,22-Jun-22,RT2,19,38,2022-06-22
5235,16559,22-Jun-22,RT2,22,41,2022-06-22
5236,19559,22-Jun-22,RT2,19,41,2022-06-22
5237,19558,22-Jun-22,RT2,13,39,2022-06-22
5238,17559,22-Jun-22,RT2,23,39,2022-06-22
5239,16560,22-Jun-22,RT2,14,34,2022-06-22
5240,18562,22-Jun-22,RT2,21,34,2022-06-22
5241,18559,22-Jun-22,RT2,17,44,2022-06-22
5242,17563,22-Jun-22,RT2,23,44,2022-06-22
5243,17562,22-Jun-22,RT2,10,30,2022-06-22
5244,18558,22-Jun-22,RT2,15,30,2022-06-22
5245,17564,22-Jun-22,RT2,19,40,2022-06-22
5246,18561,22-Jun-22,RT2,18,40,2022-06-22
5247,18560,22-Jun-22,RT2,20,40,2022-06-22
5248,17560,22-Jun-22,RT2,18,45,2022-06-22
5249,19561,22-Jun-22,RT2,18,45,2022-06-22
5250,19563,22-Jun-22,RT2,19,45,2022-06-22
5251,19562,22-Jun-22,RT3,15,29,2022-06-22
5252,19561,22-Jun-22,RT3,12,29,2022-06-22
5253,18562,22-Jun-22,RT3,16,29,2022-06-22
5254,17558,22-Jun-22,RT3,13,27,2022-06-22
5255,17562,22-Jun-22,RT3,11,27,2022-06-22
5256,19559,22-Jun-22,RT3,13,27,2022-06-22
5257,16559,22-Jun-22,RT3,16,32,2022-06-22
5258,16558,22-Jun-22,RT3,4,8,2022-06-22
5259,16562,22-Jun-22,RT3,7,18,2022-06-22
5260,17559,22-Jun-22,RT3,7,16,2022-06-22
5261,18559,22-Jun-22,RT3,7,23,2022-06-22
5262,17563,22-Jun-22,RT3,8,16,2022-06-22
5263,19558,22-Jun-22,RT3,8,21,2022-06-22
5264,17564,22-Jun-22,RT3,8,24,2022-06-22
5265,16560,22-Jun-22,RT3,9,20,2022-06-22
5266,18563,22-Jun-22,RT3,9,23,2022-06-22
5267,19560,22-Jun-22,RT3,9,19,2022-06-22
5268,16563,22-Jun-22,RT3,10,20,2022-06-22
5269,18558,22-Jun-22,RT3,10,26,2022-06-22
5270,16561,22-Jun-22,RT3,12,21,2022-06-22
5271,17560,22-Jun-22,RT3,12,25,2022-06-22
5272,18560,22-Jun-22,RT3,12,24,2022-06-22
5273,17561,22-Jun-22,RT3,11,19,2022-06-22
5274,18561,22-Jun-22,RT3,11,25,2022-06-22
5275,17561,22-Jun-22,RT4,2,4,2022-06-22
5276,17562,22-Jun-22,RT4,2,6,2022-06-22
5277,19563,22-Jun-22,RT4,2,6,2022-06-22
5278,16558,22-Jun-22,RT4,2,3,2022-06-22
5279,17558,22-Jun-22,RT4,4,6,2022-06-22
5280,18561,22-Jun-22,RT4,4,9,2022-06-22
5281,16561,22-Jun-22,RT4,5,10,2022-06-22
5282,17560,22-Jun-22,RT4,5,13,2022-06-22
5283,17564,22-Jun-22,RT4,5,17,2022-06-22
5284,18560,22-Jun-22,RT4,6,15,2022-06-22
5285,19559,22-Jun-22,RT4,1,3,2022-06-22
5286,19560,22-Jun-22,RT4,8,16,2022-06-22
5287,18559,22-Jun-22,RT4,6,19,2022-06-22
5288,17563,22-Jun-22,RT4,10,19,2022-06-22
5289,19562,22-Jun-22,RT4,8,14,2022-06-22
5290,17559,22-Jun-22,RT4,7,14,2022-06-22
5291,18558,22-Jun-22,RT4,8,20,2022-06-22
5292,18562,22-Jun-22,RT4,11,20,2022-06-22
5293,18563,22-Jun-22,RT4,7,18,2022-06-22
5294,16563,22-Jun-22,RT4,9,18,2022-06-22
5295,16559,22-Jun-22,RT4,9,18,2022-06-22
5296,16562,22-Jun-22,RT4,3,6,2022-06-22
5297,16560,22-Jun-22,RT4,3,7,2022-06-22
5298,19558,22-Jun-22,RT4,3,7,2022-06-22
5299,19561,22-Jun-22,RT4,3,7,2022-06-22
5300,19563,23-Jun-22,RT3,13,29,2022-06-23
5301,18560,23-Jun-22,RT1,15,30,2022-06-23
5302,19562,23-Jun-22,RT1,14,30,2022-06-23
5303,19563,23-Jun-22,RT1,11,30,2022-06-23
5304,17558,23-Jun-22,RT1,8,19,2022-06-23
5305,16558,23-Jun-22,RT1,9,19,2022-06-23
5306,17560,23-Jun-22,RT1,18,40,2022-06-23
5307,19558,23-Jun-22,RT1,11,40,2022-06-23
5308,19560,23-Jun-22,RT1,13,26,2022-06-23
5309,17561,23-Jun-22,RT1,16,26,2022-06-23
5310,16560,23-Jun-22,RT1,15,34,2022-06-23
5311,16561,23-Jun-22,RT1,9,18,2022-06-23
5312,16562,23-Jun-22,RT1,16,31,2022-06-23
5313,16563,23-Jun-22,RT1,22,41,2022-06-23
5314,17559,23-Jun-22,RT1,14,32,2022-06-23
5315,17562,23-Jun-22,RT1,7,20,2022-06-23
5316,17563,23-Jun-22,RT1,10,25,2022-06-23
5317,18558,23-Jun-22,RT1,6,15,2022-06-23
5318,18559,23-Jun-22,RT1,16,42,2022-06-23
5319,18561,23-Jun-22,RT1,15,33,2022-06-23
5320,18562,23-Jun-22,RT1,16,38,2022-06-23
5321,18563,23-Jun-22,RT1,10,27,2022-06-23
5322,19559,23-Jun-22,RT1,10,24,2022-06-23
5323,19561,23-Jun-22,RT1,13,36,2022-06-23
5324,17564,23-Jun-22,RT1,5,16,2022-06-23
5325,19562,23-Jun-22,RT2,11,23,2022-06-23
5326,18563,23-Jun-22,RT2,12,29,2022-06-23
5327,17561,23-Jun-22,RT2,21,36,2022-06-23
5328,17558,23-Jun-22,RT2,18,50,2022-06-23
5329,16562,23-Jun-22,RT2,18,43,2022-06-23
5330,16561,23-Jun-22,RT2,11,24,2022-06-23
5331,16558,23-Jun-22,RT2,11,22,2022-06-23
5332,19560,23-Jun-22,RT2,19,38,2022-06-23
5333,16563,23-Jun-22,RT2,19,38,2022-06-23
5334,16559,23-Jun-22,RT2,21,41,2022-06-23
5335,19559,23-Jun-22,RT2,21,41,2022-06-23
5336,19558,23-Jun-22,RT2,14,39,2022-06-23
5337,17559,23-Jun-22,RT2,20,39,2022-06-23
5338,16560,23-Jun-22,RT2,16,34,2022-06-23
5339,18562,23-Jun-22,RT2,17,34,2022-06-23
5340,18559,23-Jun-22,RT2,14,44,2022-06-23
5341,17563,23-Jun-22,RT2,26,44,2022-06-23
5342,17562,23-Jun-22,RT2,10,30,2022-06-23
5343,18558,23-Jun-22,RT2,12,30,2022-06-23
5344,17564,23-Jun-22,RT2,12,40,2022-06-23
5345,18561,23-Jun-22,RT2,19,40,2022-06-23
5346,18560,23-Jun-22,RT2,17,40,2022-06-23
5347,17560,23-Jun-22,RT2,20,45,2022-06-23
5348,19561,23-Jun-22,RT2,19,45,2022-06-23
5349,19563,23-Jun-22,RT2,18,45,2022-06-23
5350,16559,23-Jun-22,RT1,15,30,2022-06-23
5351,19562,23-Jun-22,RT3,15,29,2022-06-23
5352,19561,23-Jun-22,RT3,12,29,2022-06-23
5353,18562,23-Jun-22,RT3,15,29,2022-06-23
5354,17558,23-Jun-22,RT3,11,27,2022-06-23
5355,17562,23-Jun-22,RT3,9,27,2022-06-23
5356,19559,23-Jun-22,RT3,10,27,2022-06-23
5357,16559,23-Jun-22,RT3,19,32,2022-06-23
5358,16558,23-Jun-22,RT3,4,8,2022-06-23
5359,16562,23-Jun-22,RT3,7,18,2022-06-23
5360,19558,23-Jun-22,RT3,7,21,2022-06-23
5361,17561,23-Jun-22,RT3,8,19,2022-06-23
5362,18559,23-Jun-22,RT3,8,23,2022-06-23
5363,17564,23-Jun-22,RT3,8,24,2022-06-23
5364,18561,23-Jun-22,RT3,13,25,2022-06-23
5365,18560,23-Jun-22,RT3,14,24,2022-06-23
5366,16560,23-Jun-22,RT3,9,20,2022-06-23
5367,17560,23-Jun-22,RT3,9,25,2022-06-23
5368,17563,23-Jun-22,RT3,9,16,2022-06-23
5369,16563,23-Jun-22,RT3,10,20,2022-06-23
5370,17559,23-Jun-22,RT3,10,16,2022-06-23
5371,18558,23-Jun-22,RT3,10,26,2022-06-23
5372,18563,23-Jun-22,RT3,10,23,2022-06-23
5373,19560,23-Jun-22,RT3,10,19,2022-06-23
5374,16561,23-Jun-22,RT3,11,21,2022-06-23
5375,17562,23-Jun-22,RT4,2,6,2022-06-23
5376,19558,23-Jun-22,RT4,2,7,2022-06-23
5377,19561,23-Jun-22,RT4,2,7,2022-06-23
5378,16558,23-Jun-22,RT4,2,3,2022-06-23
5379,16560,23-Jun-22,RT4,4,7,2022-06-23
5380,16561,23-Jun-22,RT4,5,10,2022-06-23
5381,17560,23-Jun-22,RT4,5,13,2022-06-23
5382,18561,23-Jun-22,RT4,5,9,2022-06-23
5383,17564,23-Jun-22,RT4,6,17,2022-06-23
5384,19559,23-Jun-22,RT4,1,3,2022-06-23
5385,18560,23-Jun-22,RT4,8,15,2022-06-23
5386,19560,23-Jun-22,RT4,8,16,2022-06-23
5387,18559,23-Jun-22,RT4,6,19,2022-06-23
5388,17563,23-Jun-22,RT4,8,19,2022-06-23
5389,19562,23-Jun-22,RT4,7,14,2022-06-23
5390,17559,23-Jun-22,RT4,7,14,2022-06-23
5391,18558,23-Jun-22,RT4,10,20,2022-06-23
5392,18562,23-Jun-22,RT4,11,20,2022-06-23
5393,18563,23-Jun-22,RT4,8,18,2022-06-23
5394,16563,23-Jun-22,RT4,8,18,2022-06-23
5395,16559,23-Jun-22,RT4,9,18,2022-06-23
5396,16562,23-Jun-22,RT4,3,6,2022-06-23
5397,17558,23-Jun-22,RT4,3,6,2022-06-23
5398,19563,23-Jun-22,RT4,3,6,2022-06-23
5399,17561,23-Jun-22,RT4,3,4,2022-06-23
5400,16559,24-Jun-22,RT1,14,30,2022-06-24
5401,18560,24-Jun-22,RT1,15,30,2022-06-24
5402,19562,24-Jun-22,RT1,16,30,2022-06-24
5403,19563,24-Jun-22,RT1,13,30,2022-06-24
5404,17558,24-Jun-22,RT1,7,19,2022-06-24
5405,16558,24-Jun-22,RT1,11,19,2022-06-24
5406,17560,24-Jun-22,RT1,17,40,2022-06-24
5407,19558,24-Jun-22,RT1,13,40,2022-06-24
5408,19560,24-Jun-22,RT1,16,26,2022-06-24
5409,17561,24-Jun-22,RT1,14,26,2022-06-24
5410,16560,24-Jun-22,RT1,14,34,2022-06-24
5411,16561,24-Jun-22,RT1,10,18,2022-06-24
5412,16562,24-Jun-22,RT1,14,31,2022-06-24
5413,16563,24-Jun-22,RT1,24,41,2022-06-24
5414,17559,24-Jun-22,RT1,19,32,2022-06-24
5415,17562,24-Jun-22,RT1,7,20,2022-06-24
5416,17563,24-Jun-22,RT1,13,25,2022-06-24
5417,18558,24-Jun-22,RT1,6,15,2022-06-24
5418,18559,24-Jun-22,RT1,14,42,2022-06-24
5419,18561,24-Jun-22,RT1,18,33,2022-06-24
5420,18562,24-Jun-22,RT1,18,38,2022-06-24
5421,18563,24-Jun-22,RT1,11,27,2022-06-24
5422,19559,24-Jun-22,RT1,11,24,2022-06-24
5423,19561,24-Jun-22,RT1,18,36,2022-06-24
5424,17564,24-Jun-22,RT1,6,16,2022-06-24
5425,19562,24-Jun-22,RT2,10,23,2022-06-24
5426,18563,24-Jun-22,RT2,13,29,2022-06-24
5427,17561,24-Jun-22,RT2,17,36,2022-06-24
5428,17558,24-Jun-22,RT2,22,50,2022-06-24
5429,16562,24-Jun-22,RT2,19,43,2022-06-24
5430,16561,24-Jun-22,RT2,11,24,2022-06-24
5431,16558,24-Jun-22,RT2,11,22,2022-06-24
5432,19560,24-Jun-22,RT2,18,38,2022-06-24
5433,16563,24-Jun-22,RT2,20,38,2022-06-24
5434,16559,24-Jun-22,RT2,20,41,2022-06-24
5435,19559,24-Jun-22,RT2,16,41,2022-06-24
5436,19558,24-Jun-22,RT2,13,39,2022-06-24
5437,17559,24-Jun-22,RT2,23,39,2022-06-24
5438,16560,24-Jun-22,RT2,13,34,2022-06-24
5439,18562,24-Jun-22,RT2,18,34,2022-06-24
5440,18559,24-Jun-22,RT2,12,44,2022-06-24
5441,17563,24-Jun-22,RT2,23,44,2022-06-24
5442,17562,24-Jun-22,RT2,9,30,2022-06-24
5443,18558,24-Jun-22,RT2,12,30,2022-06-24
5444,17564,24-Jun-22,RT2,15,40,2022-06-24
5445,18561,24-Jun-22,RT2,18,40,2022-06-24
5446,18560,24-Jun-22,RT2,19,40,2022-06-24
5447,17560,24-Jun-22,RT2,22,45,2022-06-24
5448,19561,24-Jun-22,RT2,21,45,2022-06-24
5449,19563,24-Jun-22,RT2,19,45,2022-06-24
5450,19563,24-Jun-22,RT3,13,29,2022-06-24
5451,19562,24-Jun-22,RT3,16,29,2022-06-24
5452,19561,24-Jun-22,RT3,12,29,2022-06-24
5453,18562,24-Jun-22,RT3,15,29,2022-06-24
5454,17558,24-Jun-22,RT3,11,27,2022-06-24
5455,17562,24-Jun-22,RT3,8,27,2022-06-24
5456,19559,24-Jun-22,RT3,12,27,2022-06-24
5457,16559,24-Jun-22,RT3,16,32,2022-06-24
5458,16558,24-Jun-22,RT3,4,8,2022-06-24
5459,17563,24-Jun-22,RT3,7,16,2022-06-24
5460,17559,24-Jun-22,RT3,8,16,2022-06-24
5461,18559,24-Jun-22,RT3,8,23,2022-06-24
5462,19558,24-Jun-22,RT3,8,21,2022-06-24
5463,19560,24-Jun-22,RT3,8,19,2022-06-24
5464,16561,24-Jun-22,RT3,14,21,2022-06-24
5465,16560,24-Jun-22,RT3,9,20,2022-06-24
5466,17561,24-Jun-22,RT3,9,19,2022-06-24
5467,18563,24-Jun-22,RT3,9,23,2022-06-24
5468,17564,24-Jun-22,RT3,9,24,2022-06-24
5469,16562,24-Jun-22,RT3,10,18,2022-06-24
5470,17560,24-Jun-22,RT3,10,25,2022-06-24
5471,18558,24-Jun-22,RT3,12,26,2022-06-24
5472,18560,24-Jun-22,RT3,12,24,2022-06-24
5473,18561,24-Jun-22,RT3,12,25,2022-06-24
5474,16563,24-Jun-22,RT3,11,20,2022-06-24
5475,16562,24-Jun-22,RT4,2,6,2022-06-24
5476,17561,24-Jun-22,RT4,2,4,2022-06-24
5477,17562,24-Jun-22,RT4,2,6,2022-06-24
5478,19558,24-Jun-22,RT4,2,7,2022-06-24
5479,19563,24-Jun-22,RT4,2,6,2022-06-24
5480,19559,24-Jun-22,RT4,2,3,2022-06-24
5481,16558,24-Jun-22,RT4,2,3,2022-06-24
5482,18561,24-Jun-22,RT4,4,9,2022-06-24
5483,16561,24-Jun-22,RT4,5,10,2022-06-24
5484,17560,24-Jun-22,RT4,5,13,2022-06-24
5485,17564,24-Jun-22,RT4,6,17,2022-06-24
5486,18560,24-Jun-22,RT4,7,15,2022-06-24
5487,19560,24-Jun-22,RT4,9,16,2022-06-24
5488,18559,24-Jun-22,RT4,6,19,2022-06-24
5489,17563,24-Jun-22,RT4,8,19,2022-06-24
5490,19562,24-Jun-22,RT4,8,14,2022-06-24
5491,17559,24-Jun-22,RT4,6,14,2022-06-24
5492,18558,24-Jun-22,RT4,9,20,2022-06-24
5493,18562,24-Jun-22,RT4,8,20,2022-06-24
5494,18563,24-Jun-22,RT4,8,18,2022-06-24
5495,16563,24-Jun-22,RT4,10,18,2022-06-24
5496,16559,24-Jun-22,RT4,9,18,2022-06-24
5497,17558,24-Jun-22,RT4,3,6,2022-06-24
5498,16560,24-Jun-22,RT4,3,7,2022-06-24
5499,19561,24-Jun-22,RT4,3,7,2022-06-24
5500,16559,25-Jun-22,RT1,20,30,2022-06-25
5501,18560,25-Jun-22,RT1,22,30,2022-06-25
5502,19562,25-Jun-22,RT1,21,30,2022-06-25
5503,19563,25-Jun-22,RT1,19,30,2022-06-25
5504,17558,25-Jun-22,RT1,10,19,2022-06-25
5505,16558,25-Jun-22,RT1,14,19,2022-06-25
5506,17560,25-Jun-22,RT1,26,40,2022-06-25
5507,19558,25-Jun-22,RT1,24,40,2022-06-25
5508,19560,25-Jun-22,RT1,18,26,2022-06-25
5509,17561,25-Jun-22,RT1,20,26,2022-06-25
5510,16560,25-Jun-22,RT1,20,34,2022-06-25
5511,16561,25-Jun-22,RT1,14,18,2022-06-25
5512,16562,25-Jun-22,RT1,18,31,2022-06-25
5513,16563,25-Jun-22,RT1,31,41,2022-06-25
5514,17559,25-Jun-22,RT1,22,32,2022-06-25
5515,17562,25-Jun-22,RT1,9,20,2022-06-25
5516,17563,25-Jun-22,RT1,16,25,2022-06-25
5517,18558,25-Jun-22,RT1,9,15,2022-06-25
5518,18559,25-Jun-22,RT1,25,42,2022-06-25
5519,18561,25-Jun-22,RT1,28,33,2022-06-25
5520,18562,25-Jun-22,RT1,27,38,2022-06-25
5521,18563,25-Jun-22,RT1,15,27,2022-06-25
5522,19559,25-Jun-22,RT1,13,24,2022-06-25
5523,19561,25-Jun-22,RT1,23,36,2022-06-25
5524,17564,25-Jun-22,RT1,7,16,2022-06-25
5525,19562,25-Jun-22,RT2,18,23,2022-06-25
5526,18563,25-Jun-22,RT2,18,29,2022-06-25
5527,17561,25-Jun-22,RT2,27,36,2022-06-25
5528,17558,25-Jun-22,RT2,28,50,2022-06-25
5529,16562,25-Jun-22,RT2,25,43,2022-06-25
5530,16561,25-Jun-22,RT2,17,24,2022-06-25
5531,16558,25-Jun-22,RT2,15,22,2022-06-25
5532,19560,25-Jun-22,RT2,28,38,2022-06-25
5533,16563,25-Jun-22,RT2,31,38,2022-06-25
5534,16559,25-Jun-22,RT2,26,41,2022-06-25
5535,19559,25-Jun-22,RT2,27,41,2022-06-25
5536,19558,25-Jun-22,RT2,18,39,2022-06-25
5537,17559,25-Jun-22,RT2,28,39,2022-06-25
5538,16560,25-Jun-22,RT2,21,34,2022-06-25
5539,18562,25-Jun-22,RT2,24,34,2022-06-25
5540,18559,25-Jun-22,RT2,24,44,2022-06-25
5541,17563,25-Jun-22,RT2,33,44,2022-06-25
5542,17562,25-Jun-22,RT2,16,30,2022-06-25
5543,18558,25-Jun-22,RT2,19,30,2022-06-25
5544,17564,25-Jun-22,RT2,21,40,2022-06-25
5545,18561,25-Jun-22,RT2,29,40,2022-06-25
5546,18560,25-Jun-22,RT2,33,40,2022-06-25
5547,17560,25-Jun-22,RT2,24,45,2022-06-25
5548,19561,25-Jun-22,RT2,28,45,2022-06-25
5549,19563,25-Jun-22,RT2,28,45,2022-06-25
5550,19563,25-Jun-22,RT3,19,29,2022-06-25
5551,19562,25-Jun-22,RT3,21,29,2022-06-25
5552,19561,25-Jun-22,RT3,16,29,2022-06-25
5553,18562,25-Jun-22,RT3,20,29,2022-06-25
5554,17558,25-Jun-22,RT3,15,27,2022-06-25
5555,17562,25-Jun-22,RT3,12,27,2022-06-25
5556,19559,25-Jun-22,RT3,17,27,2022-06-25
5557,16559,25-Jun-22,RT3,26,32,2022-06-25
5558,16558,25-Jun-22,RT3,7,8,2022-06-25
5559,17560,25-Jun-22,RT3,15,25,2022-06-25
5560,18561,25-Jun-22,RT3,18,25,2022-06-25
5561,16561,25-Jun-22,RT3,16,21,2022-06-25
5562,16563,25-Jun-22,RT3,17,20,2022-06-25
5563,17561,25-Jun-22,RT3,16,19,2022-06-25
5564,18558,25-Jun-22,RT3,17,26,2022-06-25
5565,18560,25-Jun-22,RT3,18,24,2022-06-25
5566,18559,25-Jun-22,RT3,13,23,2022-06-25
5567,18563,25-Jun-22,RT3,13,23,2022-06-25
5568,17563,25-Jun-22,RT3,14,16,2022-06-25
5569,19560,25-Jun-22,RT3,14,19,2022-06-25
5570,17564,25-Jun-22,RT3,12,24,2022-06-25
5571,16560,25-Jun-22,RT3,11,20,2022-06-25
5572,16562,25-Jun-22,RT3,11,18,2022-06-25
5573,17559,25-Jun-22,RT3,11,16,2022-06-25
5574,19558,25-Jun-22,RT3,11,21,2022-06-25
5575,19559,25-Jun-22,RT4,2,3,2022-06-25
5576,16558,25-Jun-22,RT4,2,3,2022-06-25
5577,16562,25-Jun-22,RT4,4,6,2022-06-25
5578,17558,25-Jun-22,RT4,4,6,2022-06-25
5579,17562,25-Jun-22,RT4,4,6,2022-06-25
5580,16560,25-Jun-22,RT4,4,7,2022-06-25
5581,19561,25-Jun-22,RT4,4,7,2022-06-25
5582,16561,25-Jun-22,RT4,7,10,2022-06-25
5583,17560,25-Jun-22,RT4,7,13,2022-06-25
5584,18561,25-Jun-22,RT4,7,9,2022-06-25
5585,17564,25-Jun-22,RT4,9,17,2022-06-25
5586,18560,25-Jun-22,RT4,11,15,2022-06-25
5587,19560,25-Jun-22,RT4,13,16,2022-06-25
5588,18559,25-Jun-22,RT4,9,19,2022-06-25
5589,17563,25-Jun-22,RT4,14,19,2022-06-25
5590,19562,25-Jun-22,RT4,10,14,2022-06-25
5591,17559,25-Jun-22,RT4,10,14,2022-06-25
5592,18558,25-Jun-22,RT4,13,20,2022-06-25
5593,18562,25-Jun-22,RT4,14,20,2022-06-25
5594,18563,25-Jun-22,RT4,10,18,2022-06-25
5595,16563,25-Jun-22,RT4,15,18,2022-06-25
5596,16559,25-Jun-22,RT4,12,18,2022-06-25
5597,19563,25-Jun-22,RT4,3,6,2022-06-25
5598,19558,25-Jun-22,RT4,3,7,2022-06-25
5599,17561,25-Jun-22,RT4,3,4,2022-06-25
5600,19563,26-Jun-22,RT3,20,29,2022-06-26
5601,18560,26-Jun-22,RT1,28,30,2022-06-26
5602,19562,26-Jun-22,RT1,27,30,2022-06-26
5603,19563,26-Jun-22,RT1,22,30,2022-06-26
5604,17558,26-Jun-22,RT1,15,19,2022-06-26
5605,16558,26-Jun-22,RT1,16,19,2022-06-26
5606,17560,26-Jun-22,RT1,28,40,2022-06-26
5607,19558,26-Jun-22,RT1,24,40,2022-06-26
5608,19560,26-Jun-22,RT1,22,26,2022-06-26
5609,17561,26-Jun-22,RT1,23,26,2022-06-26
5610,16560,26-Jun-22,RT1,25,34,2022-06-26
5611,16561,26-Jun-22,RT1,16,18,2022-06-26
5612,16562,26-Jun-22,RT1,23,31,2022-06-26
5613,16563,26-Jun-22,RT1,40,41,2022-06-26
5614,17559,26-Jun-22,RT1,30,32,2022-06-26
5615,17562,26-Jun-22,RT1,11,20,2022-06-26
5616,17563,26-Jun-22,RT1,24,25,2022-06-26
5617,18558,26-Jun-22,RT1,11,15,2022-06-26
5618,18559,26-Jun-22,RT1,25,42,2022-06-26
5619,18561,26-Jun-22,RT1,28,33,2022-06-26
5620,18562,26-Jun-22,RT1,33,38,2022-06-26
5621,18563,26-Jun-22,RT1,19,27,2022-06-26
5622,19559,26-Jun-22,RT1,17,24,2022-06-26
5623,19561,26-Jun-22,RT1,28,36,2022-06-26
5624,17564,26-Jun-22,RT1,9,16,2022-06-26
5625,19562,26-Jun-22,RT2,20,23,2022-06-26
5626,18563,26-Jun-22,RT2,21,29,2022-06-26
5627,17561,26-Jun-22,RT2,31,36,2022-06-26
5628,17558,26-Jun-22,RT2,34,50,2022-06-26
5629,16562,26-Jun-22,RT2,31,43,2022-06-26
5630,16561,26-Jun-22,RT2,20,24,2022-06-26
5631,16558,26-Jun-22,RT2,21,22,2022-06-26
5632,19560,26-Jun-22,RT2,32,38,2022-06-26
5633,16563,26-Jun-22,RT2,34,38,2022-06-26
