,index,customer_id,month,category,payment_type,spend
31557,126532,ATQCUS2717,September,Travel,Credit Card,2450.0
31558,126537,ATQCUS2408,October,Entertainment,Credit Card,240.0
31559,126539,ATQCUS0868,October,Bills,Credit Card,1029.0
31560,126550,ATQCUS2920,October,Health & Wellness,Credit Card,1920.0
31561,126554,ATQCUS1692,June,Apparel,Credit Card,453.0
31562,126555,ATQCUS2871,September,Apparel,Credit Card,671.0
31563,126557,ATQCUS3652,June,Entertainment,Credit Card,1188.0
31564,126558,ATQCUS1600,May,Electronics,Credit Card,685.0
31565,126559,ATQCUS2567,June,Apparel,Credit Card,1239.0
31566,126567,ATQCUS2043,September,Entertainment,Credit Card,1459.0
31567,126576,ATQCUS2289,October,Apparel,Credit Card,1838.0
31568,126584,ATQCUS3991,July,Bills,Credit Card,1206.0
31569,126585,ATQCUS0980,July,Food,Credit Card,330.0
31570,126595,ATQCUS3105,August,Entertainment,Credit Card,158.0
31571,126598,ATQCUS2173,July,Electronics,Credit Card,1064.0
31572,126601,ATQCUS0187,July,Entertainment,Credit Card,719.0
31573,126606,ATQCUS3513,September,Entertainment,Credit Card,975.0
31574,126607,ATQCUS2777,July,Others,Credit Card,257.0
31575,126609,ATQCUS3754,October,Health & Wellness,Credit Card,1454.0
31576,126616,ATQCUS2908,September,Apparel,Credit Card,1623.0
31577,126619,ATQCUS0240,October,Bills,Credit Card,3703.0
31578,126627,ATQCUS3948,October,Bills,Credit Card,2603.0
31579,126629,ATQCUS1420,August,Others,Credit Card,343.0
31580,126632,ATQCUS3855,June,Others,Credit Card,125.0
31581,126633,ATQCUS1937,September,Travel,Credit Card,1089.0
31582,126634,ATQCUS3391,July,Health & Wellness,Credit Card,136.0
31583,126639,ATQCUS2346,September,Apparel,Credit Card,1297.0
31584,126640,ATQCUS0717,July,Food,Credit Card,254.0
31585,126642,ATQCUS2850,June,Others,Credit Card,125.0
31586,126644,ATQCUS0752,October,Others,Credit Card,204.0
31587,126647,ATQCUS3116,October,Others,Credit Card,221.0
31588,126660,ATQCUS1762,July,Others,Credit Card,282.0
31589,126661,ATQCUS2961,June,Travel,Credit Card,657.0
31590,126670,ATQCUS1028,May,Bills,Credit Card,1923.0
31591,126675,ATQCUS0422,September,Entertainment,Credit Card,727.0
31592,126677,ATQCUS3506,September,Food,Credit Card,1292.0
31593,126678,ATQCUS2837,May,Electronics,Credit Card,322.0
31594,126681,ATQCUS3937,October,Electronics,Credit Card,1093.0
31595,126682,ATQCUS3286,May,Electronics,Credit Card,959.0
31596,126683,ATQCUS1912,August,Apparel,Credit Card,277.0
31597,126686,ATQCUS3084,June,Electronics,Credit Card,426.0
31598,126710,ATQCUS0808,July,Apparel,Credit Card,199.0
31599,126712,ATQCUS2670,September,Groceries,Credit Card,829.0
31600,126716,ATQCUS1957,September,Groceries,Credit Card,2031.0
31601,126719,ATQCUS1612,September,Bills,Credit Card,1841.0
31602,126723,ATQCUS2256,August,Bills,Credit Card,1279.0
31603,126724,ATQCUS1608,September,Health & Wellness,Credit Card,889.0
31604,126725,ATQCUS0078,June,Travel,Credit Card,156.0
31605,126729,ATQCUS2617,October,Groceries,Credit Card,440.0
31606,126733,ATQCUS2915,May,Health & Wellness,Credit Card,2227.0
31607,126740,ATQCUS3055,May,Bills,Credit Card,804.0
31608,126741,ATQCUS0860,September,Groceries,Credit Card,763.0
31609,126743,ATQCUS0186,September,Entertainment,Credit Card,1322.0
31610,126744,ATQCUS1465,June,Travel,Credit Card,383.0
31611,126748,ATQCUS1337,July,Travel,Credit Card,802.0
31612,126762,ATQCUS0712,June,Others,Credit Card,78.0
31613,126763,ATQCUS1256,June,Apparel,Credit Card,324.0
31614,126765,ATQCUS0556,August,Bills,Credit Card,1957.0
31615,126767,ATQCUS3565,May,Electronics,Credit Card,1191.0
31616,126769,ATQCUS1374,October,Electronics,Credit Card,1580.0
31617,126778,ATQCUS1001,June,Entertainment,Credit Card,884.0
31618,126783,ATQCUS3305,October,Bills,Credit Card,694.0
31619,126785,ATQCUS3516,May,Health & Wellness,Credit Card,585.0
31620,126801,ATQCUS0433,September,Electronics,Credit Card,1969.0
31621,126806,ATQCUS0191,July,Others,Credit Card,218.0
31622,126808,ATQCUS2623,May,Bills,Credit Card,962.0
31623,126809,ATQCUS0419,August,Entertainment,Credit Card,848.0
31624,126810,ATQCUS3510,July,Others,Credit Card,626.0
31625,126811,ATQCUS3608,June,Travel,Credit Card,509.0
31626,126815,ATQCUS0839,June,Health & Wellness,Credit Card,861.0
31627,126825,ATQCUS0075,October,Apparel,Credit Card,693.0
31628,126828,ATQCUS0429,October,Bills,Credit Card,1939.0
31629,126830,ATQCUS0300,August,Food,Credit Card,644.0
31630,126834,ATQCUS1610,June,Groceries,Credit Card,595.0
31631,126835,ATQCUS2825,September,Travel,Credit Card,869.0
31632,126836,ATQCUS2949,August,Bills,Credit Card,766.0
31633,126842,ATQCUS2189,July,Food,Credit Card,1254.0
31634,126843,ATQCUS0016,July,Others,Credit Card,127.0
31635,126849,ATQCUS0514,June,Others,Credit Card,296.0
31636,126851,ATQCUS1963,June,Others,Credit Card,345.0
31637,126859,ATQCUS2137,September,Entertainment,Credit Card,474.0
31638,126860,ATQCUS1567,May,Electronics,Credit Card,968.0
31639,126869,ATQCUS1978,July,Electronics,Credit Card,486.0
31640,126870,ATQCUS3748,May,Groceries,Credit Card,250.0
31641,126871,ATQCUS3383,June,Food,Credit Card,394.0
31642,126877,ATQCUS0047,July,Others,Credit Card,284.0
31643,126882,ATQCUS3422,August,Apparel,Credit Card,936.0
31644,126883,ATQCUS0303,September,Groceries,Credit Card,1861.0
31645,126884,ATQCUS3427,September,Travel,Credit Card,227.0
31646,126887,ATQCUS1881,September,Entertainment,Credit Card,422.0
31647,126893,ATQCUS2545,August,Health & Wellness,Credit Card,5776.0
31648,126896,ATQCUS2315,August,Food,Credit Card,681.0
31649,126912,ATQCUS1779,September,Bills,Credit Card,4644.0
31650,126927,ATQCUS3624,July,Entertainment,Credit Card,643.0
31651,126940,ATQCUS1646,August,Health & Wellness,Credit Card,619.0
31652,126946,ATQCUS0376,July,Groceries,Credit Card,1173.0
31653,126963,ATQCUS1937,May,Apparel,Credit Card,231.0
31654,126971,ATQCUS2300,September,Groceries,Credit Card,927.0
31655,126975,ATQCUS2526,October,Travel,Credit Card,1847.0
31656,126981,ATQCUS0794,September,Others,Credit Card,431.0
31657,126983,ATQCUS2237,October,Food,Credit Card,726.0
31658,126990,ATQCUS2717,October,Electronics,Credit Card,1542.0
31659,126991,ATQCUS1915,September,Others,Credit Card,240.0
31660,126993,ATQCUS3493,September,Health & Wellness,Credit Card,704.0
31661,126998,ATQCUS0934,August,Others,Credit Card,386.0
31662,126999,ATQCUS3908,August,Bills,Credit Card,177.0
31663,127003,ATQCUS1796,May,Entertainment,Credit Card,235.0
31664,127007,ATQCUS1588,August,Groceries,Credit Card,1505.0
31665,127008,ATQCUS3404,May,Travel,Credit Card,163.0
31666,127011,ATQCUS3060,September,Apparel,Credit Card,555.0
31667,127012,ATQCUS2462,June,Groceries,Credit Card,1230.0
31668,127015,ATQCUS3119,August,Bills,Credit Card,1217.0
31669,127017,ATQCUS1808,September,Groceries,Credit Card,1102.0
31670,127022,ATQCUS0429,May,Groceries,Credit Card,919.0
31671,127028,ATQCUS0604,June,Entertainment,Credit Card,645.0
31672,127035,ATQCUS0313,October,Health & Wellness,Credit Card,589.0
31673,127041,ATQCUS3192,September,Groceries,Credit Card,476.0
31674,127042,ATQCUS1581,June,Travel,Credit Card,701.0
31675,127044,ATQCUS1559,September,Travel,Credit Card,1015.0
31676,127045,ATQCUS1300,August,Groceries,Credit Card,1135.0
31677,127046,ATQCUS3096,August,Food,Credit Card,476.0
31678,127047,ATQCUS1730,July,Health & Wellness,Credit Card,669.0
31679,127053,ATQCUS0041,July,Groceries,Credit Card,507.0
31680,127054,ATQCUS1820,June,Bills,Credit Card,3760.0
31681,127056,ATQCUS3984,July,Food,Credit Card,1011.0
31682,127058,ATQCUS0386,September,Others,Credit Card,341.0
31683,127060,ATQCUS3968,September,Apparel,Credit Card,651.0
31684,127067,ATQCUS0995,July,Groceries,Credit Card,1370.0
31685,127068,ATQCUS0036,August,Food,Credit Card,429.0
31686,127072,ATQCUS1475,October,Electronics,Credit Card,897.0
31687,127074,ATQCUS3903,May,Food,Credit Card,201.0
31688,127075,ATQCUS1607,May,Apparel,Credit Card,107.0
31689,127078,ATQCUS3947,May,Bills,Credit Card,1899.0
31690,127080,ATQCUS3433,August,Health & Wellness,Credit Card,425.0
31691,127081,ATQCUS3596,May,Food,Credit Card,504.0
31692,127084,ATQCUS0755,July,Apparel,Credit Card,159.0
31693,127085,ATQCUS1098,June,Groceries,Credit Card,2188.0
31694,127092,ATQCUS0403,October,Health & Wellness,Credit Card,511.0
31695,127096,ATQCUS2239,July,Travel,Credit Card,1455.0
31696,127106,ATQCUS0643,October,Groceries,Credit Card,628.0
31697,127107,ATQCUS1779,May,Groceries,Credit Card,1041.0
31698,127113,ATQCUS0316,August,Food,Credit Card,1502.0
31699,127118,ATQCUS3381,June,Groceries,Credit Card,155.0
31700,127121,ATQCUS3345,May,Electronics,Credit Card,571.0
31701,127125,ATQCUS3797,May,Health & Wellness,Credit Card,332.0
31702,127126,ATQCUS1078,October,Health & Wellness,Credit Card,1391.0
31703,127129,ATQCUS0512,September,Others,Credit Card,265.0
31704,127143,ATQCUS0866,May,Electronics,Credit Card,726.0
31705,127144,ATQCUS1791,July,Food,Credit Card,527.0
31706,127153,ATQCUS3426,August,Others,Credit Card,93.0
31707,127154,ATQCUS3740,May,Others,Credit Card,200.0
31708,127156,ATQCUS1001,July,Groceries,Credit Card,1404.0
31709,127158,ATQCUS3863,October,Entertainment,Credit Card,364.0
31710,127169,ATQCUS1683,September,Electronics,Credit Card,1116.0
31711,127175,ATQCUS3245,July,Bills,Credit Card,284.0
31712,127179,ATQCUS1695,June,Bills,Credit Card,1746.0
31713,127181,ATQCUS2031,July,Health & Wellness,Credit Card,882.0
31714,127182,ATQCUS2739,May,Electronics,Credit Card,983.0
31715,127184,ATQCUS3007,August,Electronics,Credit Card,582.0
31716,127188,ATQCUS0838,May,Bills,Credit Card,2151.0
31717,127192,ATQCUS1429,October,Groceries,Credit Card,762.0
31718,127194,ATQCUS2502,June,Travel,Credit Card,1188.0
31719,127195,ATQCUS1045,August,Apparel,Credit Card,369.0
31720,127198,ATQCUS0658,September,Groceries,Credit Card,1500.0
31721,127200,ATQCUS3940,July,Bills,Credit Card,3121.0
31722,127202,ATQCUS0639,May,Apparel,Credit Card,271.0
31723,127203,ATQCUS3052,September,Groceries,Credit Card,1436.0
31724,127210,ATQCUS2874,May,Groceries,Credit Card,177.0
31725,127217,ATQCUS3033,May,Food,Credit Card,569.0
31726,127223,ATQCUS3053,May,Bills,Credit Card,1421.0
31727,127227,ATQCUS2067,October,Food,Credit Card,251.0
31728,127236,ATQCUS1619,July,Apparel,Credit Card,96.0
31729,127239,ATQCUS3956,October,Others,Credit Card,210.0
31730,127243,ATQCUS2753,September,Travel,Credit Card,1574.0
31731,127249,ATQCUS3401,August,Electronics,Credit Card,764.0
31732,127254,ATQCUS0726,September,Groceries,Credit Card,837.0
31733,127258,ATQCUS2646,September,Groceries,Credit Card,2228.0
31734,127259,ATQCUS1474,June,Travel,Credit Card,361.0
31735,127262,ATQCUS1249,June,Electronics,Credit Card,3571.0
31736,127263,ATQCUS0906,July,Travel,Credit Card,1642.0
31737,127265,ATQCUS2471,September,Groceries,Credit Card,2212.0
31738,127277,ATQCUS0283,May,Others,Credit Card,250.0
31739,127279,ATQCUS3752,May,Apparel,Credit Card,1897.0
31740,127280,ATQCUS2892,October,Travel,Credit Card,1239.0
31741,127281,ATQCUS3358,July,Groceries,Credit Card,397.0
31742,127289,ATQCUS3234,May,Food,Credit Card,215.0
31743,127294,ATQCUS3304,June,Health & Wellness,Credit Card,671.0
31744,127297,ATQCUS3526,June,Others,Credit Card,286.0
31745,127312,ATQCUS3094,September,Others,Credit Card,216.0
31746,127313,ATQCUS3263,September,Food,Credit Card,1295.0
31747,127317,ATQCUS2032,June,Others,Credit Card,249.0
31748,127324,ATQCUS0241,September,Health & Wellness,Credit Card,631.0
31749,127325,ATQCUS0558,September,Apparel,Credit Card,214.0
31750,127326,ATQCUS0511,September,Bills,Credit Card,3771.0
31751,127329,ATQCUS0044,September,Electronics,Credit Card,2618.0
31752,127339,ATQCUS3873,June,Bills,Credit Card,172.0
31753,127344,ATQCUS0119,August,Health & Wellness,Credit Card,138.0
31754,127349,ATQCUS2194,May,Apparel,Credit Card,1161.0
31755,127356,ATQCUS3331,July,Groceries,Credit Card,265.0
31756,127359,ATQCUS2448,October,Groceries,Credit Card,843.0
31757,127379,ATQCUS2808,September,Food,Credit Card,1073.0
31758,127390,ATQCUS1113,May,Food,Credit Card,441.0
31759,127397,ATQCUS3664,October,Apparel,Credit Card,401.0
31760,127401,ATQCUS2691,September,Entertainment,Credit Card,215.0
31761,127402,ATQCUS0471,August,Electronics,Credit Card,2780.0
31762,127403,ATQCUS2490,October,Entertainment,Credit Card,362.0
31763,127408,ATQCUS2728,June,Bills,Credit Card,1877.0
31764,127414,ATQCUS2414,September,Groceries,Credit Card,707.0
31765,127416,ATQCUS2957,September,Entertainment,Credit Card,215.0
31766,127422,ATQCUS0302,October,Health & Wellness,Credit Card,678.0
31767,127427,ATQCUS3314,September,Entertainment,Credit Card,3418.0
31768,127428,ATQCUS2101,September,Groceries,Credit Card,1711.0
31769,127439,ATQCUS1857,May,Groceries,Credit Card,927.0
31770,127441,ATQCUS1241,May,Others,Credit Card,392.0
31771,127442,ATQCUS2156,August,Others,Credit Card,407.0
31772,127452,ATQCUS2808,October,Electronics,Credit Card,1013.0
31773,127453,ATQCUS2636,June,Travel,Credit Card,1587.0
31774,127456,ATQCUS2300,June,Health & Wellness,Credit Card,1024.0
31775,127463,ATQCUS2046,June,Apparel,Credit Card,1672.0
31776,127467,ATQCUS2620,June,Groceries,Credit Card,449.0
31777,127475,ATQCUS2402,October,Entertainment,Credit Card,286.0
31778,127476,ATQCUS1877,August,Electronics,Credit Card,756.0
31779,127488,ATQCUS1948,October,Travel,Credit Card,487.0
31780,127492,ATQCUS1437,July,Apparel,Credit Card,230.0
31781,127494,ATQCUS1195,July,Health & Wellness,Credit Card,614.0
31782,127496,ATQCUS2517,May,Food,Credit Card,314.0
31783,127500,ATQCUS3470,July,Food,Credit Card,526.0
31784,127502,ATQCUS2738,July,Health & Wellness,Credit Card,3881.0
31785,127503,ATQCUS3392,July,Groceries,Credit Card,140.0
31786,127506,ATQCUS0685,September,Electronics,Credit Card,1874.0
31787,127509,ATQCUS3693,September,Entertainment,Credit Card,885.0
31788,127510,ATQCUS1144,August,Apparel,Credit Card,553.0
31789,127518,ATQCUS3003,May,Apparel,Credit Card,293.0
31790,127523,ATQCUS3774,July,Entertainment,Credit Card,647.0
31791,127528,ATQCUS0346,October,Apparel,Credit Card,379.0
31792,127536,ATQCUS3878,May,Food,Credit Card,347.0
31793,127538,ATQCUS3921,August,Food,Credit Card,1497.0
31794,127539,ATQCUS3669,May,Bills,Credit Card,1381.0
31795,127554,ATQCUS3860,June,Apparel,Credit Card,572.0
31796,127555,ATQCUS1914,September,Groceries,Credit Card,1433.0
31797,127567,ATQCUS0458,September,Entertainment,Credit Card,1955.0
31798,127569,ATQCUS3262,October,Groceries,Credit Card,557.0
31799,127570,ATQCUS3901,July,Electronics,Credit Card,641.0
31800,127577,ATQCUS1994,May,Food,Credit Card,182.0
31801,127578,ATQCUS3987,June,Others,Credit Card,409.0
31802,127582,ATQCUS2665,July,Health & Wellness,Credit Card,1966.0
31803,127584,ATQCUS2345,June,Electronics,Credit Card,956.0
31804,127585,ATQCUS3637,August,Groceries,Credit Card,2525.0
31805,127587,ATQCUS3030,September,Apparel,Credit Card,701.0
31806,127591,ATQCUS1977,September,Groceries,Credit Card,1346.0
31807,127592,ATQCUS2858,July,Apparel,Credit Card,606.0
31808,127593,ATQCUS2279,October,Health & Wellness,Credit Card,2132.0
31809,127595,ATQCUS0619,August,Travel,Credit Card,1759.0
31810,127596,ATQCUS0764,May,Groceries,Credit Card,795.0
31811,127601,ATQCUS0156,August,Food,Credit Card,1721.0
31812,127614,ATQCUS2971,July,Groceries,Credit Card,1143.0
31813,127616,ATQCUS0906,May,Entertainment,Credit Card,628.0
31814,127617,ATQCUS1364,July,Travel,Credit Card,948.0
31815,127618,ATQCUS0489,August,Groceries,Credit Card,3339.0
31816,127620,ATQCUS0875,May,Entertainment,Credit Card,361.0
31817,127621,ATQCUS3141,July,Travel,Credit Card,507.0
31818,127623,ATQCUS0898,June,Electronics,Credit Card,3344.0
31819,127626,ATQCUS0621,July,Travel,Credit Card,1136.0
31820,127627,ATQCUS0243,September,Bills,Credit Card,5834.0
31821,127628,ATQCUS0821,May,Food,Credit Card,428.0
31822,127630,ATQCUS1285,May,Travel,Credit Card,972.0
31823,127636,ATQCUS0600,October,Bills,Credit Card,3329.0
31824,127638,ATQCUS1305,July,Electronics,Credit Card,1437.0
31825,127647,ATQCUS1860,July,Food,Credit Card,577.0
31826,127650,ATQCUS2727,August,Groceries,Credit Card,1407.0
31827,127651,ATQCUS1048,July,Groceries,Credit Card,1406.0
31828,127668,ATQCUS1491,October,Apparel,Credit Card,160.0
31829,127670,ATQCUS3620,June,Groceries,Credit Card,2422.0
31830,127674,ATQCUS2112,June,Entertainment,Credit Card,683.0
31831,127679,ATQCUS3407,June,Apparel,Credit Card,1194.0
31832,127680,ATQCUS0077,October,Entertainment,Credit Card,1552.0
31833,127681,ATQCUS2366,August,Entertainment,Credit Card,461.0
31834,127684,ATQCUS1999,May,Groceries,Credit Card,559.0
31835,127693,ATQCUS0628,July,Groceries,Credit Card,1953.0
31836,127696,ATQCUS2272,June,Entertainment,Credit Card,416.0
31837,127699,ATQCUS0674,May,Groceries,Credit Card,763.0
31838,127700,ATQCUS2357,October,Entertainment,Credit Card,460.0
31839,127703,ATQCUS2217,August,Apparel,Credit Card,1409.0
31840,127704,ATQCUS3987,July,Bills,Credit Card,1348.0
31841,127709,ATQCUS3568,August,Food,Credit Card,518.0
31842,127712,ATQCUS3002,May,Apparel,Credit Card,347.0
31843,127713,ATQCUS3225,August,Bills,Credit Card,297.0
31844,127717,ATQCUS1732,June,Electronics,Credit Card,560.0
31845,127720,ATQCUS1479,July,Health & Wellness,Credit Card,491.0
31846,127739,ATQCUS1591,June,Health & Wellness,Credit Card,505.0
31847,127743,ATQCUS3216,August,Health & Wellness,Credit Card,469.0
31848,127747,ATQCUS1197,May,Travel,Credit Card,579.0
31849,127766,ATQCUS0819,August,Food,Credit Card,409.0
31850,127767,ATQCUS0596,July,Groceries,Credit Card,1294.0
31851,127768,ATQCUS1461,September,Others,Credit Card,306.0
31852,127769,ATQCUS0389,May,Electronics,Credit Card,1325.0
31853,127784,ATQCUS1612,July,Others,Credit Card,82.0
31854,127788,ATQCUS3679,August,Travel,Credit Card,1860.0
31855,127790,ATQCUS0809,August,Groceries,Credit Card,1730.0
31856,127795,ATQCUS0955,September,Groceries,Credit Card,1955.0
31857,127796,ATQCUS1574,May,Bills,Credit Card,1691.0
31858,127806,ATQCUS2149,October,Health & Wellness,Credit Card,2091.0
31859,127812,ATQCUS3054,May,Entertainment,Credit Card,263.0
31860,127813,ATQCUS0268,July,Entertainment,Credit Card,585.0
31861,127818,ATQCUS1808,August,Travel,Credit Card,794.0
31862,127825,ATQCUS2316,July,Apparel,Credit Card,843.0
31863,127828,ATQCUS1806,June,Entertainment,Credit Card,413.0
31864,127829,ATQCUS0469,July,Apparel,Credit Card,460.0
31865,127834,ATQCUS3377,June,Food,Credit Card,288.0
31866,127839,ATQCUS2733,September,Food,Credit Card,1534.0
31867,127840,ATQCUS2937,August,Groceries,Credit Card,667.0
31868,127850,ATQCUS3088,August,Food,Credit Card,420.0
31869,127852,ATQCUS0459,May,Entertainment,Credit Card,1296.0
31870,127854,ATQCUS1346,June,Others,Credit Card,416.0
31871,127856,ATQCUS2436,October,Electronics,Credit Card,421.0
31872,127866,ATQCUS0214,September,Others,Credit Card,617.0
31873,127873,ATQCUS0881,August,Apparel,Credit Card,245.0
31874,127881,ATQCUS3479,June,Entertainment,Credit Card,721.0
31875,127884,ATQCUS2470,July,Bills,Credit Card,1218.0
31876,127908,ATQCUS1318,August,Groceries,Credit Card,981.0
31877,127911,ATQCUS2166,September,Groceries,Credit Card,1170.0
31878,127914,ATQCUS0438,June,Others,Credit Card,140.0
31879,127918,ATQCUS2631,August,Bills,Credit Card,994.0
31880,127920,ATQCUS1473,August,Health & Wellness,Credit Card,404.0
31881,127921,ATQCUS3566,July,Food,Credit Card,344.0
31882,127922,ATQCUS2660,June,Food,Credit Card,1205.0
31883,127925,ATQCUS1698,July,Electronics,Credit Card,1281.0
31884,127927,ATQCUS2628,October,Health & Wellness,Credit Card,2337.0
31885,127930,ATQCUS2821,May,Apparel,Credit Card,260.0
31886,127931,ATQCUS2119,July,Groceries,Credit Card,1034.0
31887,127932,ATQCUS3634,July,Bills,Credit Card,2347.0
31888,127934,ATQCUS0582,July,Bills,Credit Card,1953.0
31889,127937,ATQCUS1074,September,Food,Credit Card,1066.0
31890,127942,ATQCUS3917,July,Health & Wellness,Credit Card,2447.0
31891,127945,ATQCUS1155,June,Health & Wellness,Credit Card,909.0
